,bin_index,chromosome,mean_cnv
764,764,chr12,0.00015777137329227005
765,765,chr12,0.0006160869513960598
766,766,chr12,0.0018192731217698968
767,767,chr12,0.003475603537843268
768,768,chr12,0.0055670210438134166
769,769,chr12,0.005465622123568274
770,770,chr12,0.0051651237368599235
771,771,chr12,0.004781034703888575
772,772,chr12,0.0056271980151784825
773,773,chr12,0.002499628832836886
774,774,chr12,0.0014191982177023227
775,775,chr12,0.0010530435663293272
776,776,chr12,0.0007770122056148423
777,777,chr13,0.017918706414008303
778,778,chr13,0.008300397332660612
779,779,chr13,0.009197425149145521
780,780,chr13,0.012159636024665429
781,781,chr13,0.021563897012464535
782,782,chr13,0.04648222407573672
783,783,chr13,0.06633694656157321
784,784,chr13,0.06842161999593072
785,785,chr13,0.06928126904612528
786,786,chr13,0.07276894782250497
787,787,chr13,0.06674457270578901
788,788,chr13,0.05616637987409184
789,789,chr13,0.05436584394557727
790,790,chr13,0.06262875598620313
791,791,chr14,-0.054388309557923536
792,792,chr14,-0.05559266053788171
793,793,chr14,-0.05917631726638375
794,794,chr14,-0.06033376212755248
795,795,chr14,-0.055222489841015646
796,796,chr14,-0.05028052638221399
797,797,chr14,-0.04710426656370692
798,798,chr14,-0.04456599465552596
799,799,chr14,-0.047871046637979635
800,800,chr14,-0.054552205049231306
801,801,chr14,-0.05566060504909911
802,802,chr14,-0.05276480885309226
803,803,chr14,-0.04885626011381801
804,804,chr14,-0.0414775584401163
805,805,chr14,-0.03391434722038273
806,806,chr14,-0.0307489250792278
807,807,chr14,-0.02907980083916117
808,808,chr14,-0.025692301432543377
809,809,chr14,-0.02297188805718292
810,810,chr14,-0.02378394064721086
811,811,chr14,-0.02748831120758982
812,812,chr14,-0.03599098024097025
813,813,chr14,-0.0535556785050127
814,814,chr14,-0.07189973578184354
815,815,chr14,-0.08172506246572817
816,816,chr14,-0.08338232649205647
817,817,chr14,-0.08055051640686098
818,818,chr14,-0.07209310426197744
819,819,chr14,-0.06625723036547292
820,820,chr14,-0.06452800421736839
821,821,chr14,-0.06155596190768408
822,822,chr14,-0.05646536397562072
823,823,chr14,-0.05007903599297552
824,824,chr14,-0.04203414114426412
825,825,chr14,-0.03674982200471614
826,826,chr14,-0.03494432775882489
827,827,chr14,-0.038619747392134494
828,828,chr15,0.001162076006709019
829,829,chr15,0.001395343656343878
830,830,chr15,0.0015757100200457883
831,831,chr15,0.001977320215313373
832,832,chr15,0.0022740127738784905
833,833,chr15,0.0004692017829577928
834,834,chr15,-0.0002642192064168118
835,835,chr15,-0.0015748968193974918
836,836,chr15,-0.0067922044324738
837,837,chr15,-0.009739964697316137
838,838,chr15,-0.00994454062324223
839,839,chr15,-0.010540055893249507
840,840,chr15,-0.010885984406560889
841,841,chr15,-0.008434685545383947
842,842,chr15,-0.007413493635892979
843,843,chr15,-0.00790209065572292
844,844,chr15,-0.009528120008521226
845,845,chr15,-0.01235344253294691
846,846,chr15,-0.0149650718472457
847,847,chr15,-0.01787943724220509
848,848,chr15,-0.01942423418369524
849,849,chr15,-0.01921443429089977
850,850,chr15,-0.01780067219344963
851,851,chr15,-0.01800843626924717
852,852,chr15,-0.01681949231944705
853,853,chr15,-0.016121058777061093
854,854,chr15,-0.015619054116137213
855,855,chr15,-0.016475298156769465
856,856,chr15,-0.01925947952608872
857,857,chr15,-0.023888827533112063
858,858,chr15,-0.02731056666882765
859,859,chr15,-0.030893871706737217
860,860,chr15,-0.03352060691477329
861,861,chr15,-0.03247050803200211
862,862,chr16,0.0023701852782881516
863,863,chr16,0.0018657964154747406
864,864,chr16,0.0013986510672901083
865,865,chr16,0.0010881785403235138
866,866,chr16,0.0008947892627569617
867,867,chr16,0.0006856500468586377
868,868,chr16,0.0005509561261493777
869,869,chr16,0.0005338902282902249
870,870,chr16,0.0005217872199276861
871,871,chr16,0.0006352062018579861
872,872,chr16,0.0007985485084060713
873,873,chr16,0.0008179107879099275
874,874,chr16,0.0008590683874452553
875,875,chr16,0.0010808634941415758
876,876,chr16,0.0007571796461993372
877,877,chr16,0.00040193825178066567
878,878,chr16,0.00030264071572805735
879,879,chr16,0.00023492256493511633
880,880,chr16,0.00025798339156222247
881,881,chr16,0.0004458886044037334
882,882,chr16,0.0008542693392955999
883,883,chr16,0.0009978242215208355
884,884,chr16,0.0010906597705244224
885,885,chr16,0.0008789492552830828
886,886,chr16,0.0004792919173413098
887,887,chr16,0.0002450304990236491
888,888,chr16,8.742718974104665e-05
889,889,chr16,-4.738543101553872e-05
890,890,chr16,-0.0002194332969469791
891,891,chr16,-0.0005112455628269359
892,892,chr16,-0.002268604293442647
893,893,chr16,-0.0072626792800981515
894,894,chr16,-0.012848763237339031
895,895,chr16,-0.004331533770201661
896,896,chr16,-0.00030027214256450575
897,897,chr16,0.0003465827009119043
898,898,chr16,0.0008012733366046864
899,899,chr16,0.001892211374243615
900,900,chr16,0.003341743603071309
901,901,chr16,0.0035233629185339997
902,902,chr16,0.003135894999757719
903,903,chr16,0.0028156773636543397
904,904,chr16,0.0026467225421816986
905,905,chr16,0.0028463631228594303
906,906,chr16,0.0031280445087229877
907,907,chr16,0.002803226196501697
908,908,chr16,0.0018486037349016386
909,909,chr16,0.0011518326913193986
910,910,chr16,0.0005343521420569934
911,911,chr16,6.798204658069903e-05
912,912,chr16,-4.938421023406361e-05
913,913,chr16,-4.292656194068953e-05
914,914,chr16,-2.1833310778021714e-05
915,915,chr17,0.0010084746995702564
916,916,chr17,0.0014688794800318088
917,917,chr17,0.0029163008970686465
918,918,chr17,0.0019786392982404973
919,919,chr17,0.0014470153493910535
920,920,chr17,0.0012544653626469747
921,921,chr17,0.0011161783866129639
922,922,chr17,0.0006532662416908593
923,923,chr17,0.00039892603175267197
924,924,chr17,-1.286449097407511e-05
925,925,chr17,-0.0003255656520474083
926,926,chr17,-0.00032599631244549255
927,927,chr17,-0.00012105735638623957
928,928,chr17,4.762148711221095e-05
929,929,chr17,0.00021470019215072498
930,930,chr17,0.0003768250768673721
931,931,chr17,0.0006366362134121137
932,932,chr17,0.001046007597383419
933,933,chr17,0.001275560854583838
934,934,chr17,0.0016598325520006264
935,935,chr17,0.001377030311828349
936,936,chr17,0.0009497372943675043
937,937,chr17,0.0004288653367581254
938,938,chr17,0.00012894394073371845
939,939,chr17,-4.886122290413638e-05
940,940,chr17,-0.00011952872828554683
941,941,chr17,-0.00016743454345660735
942,942,chr17,-0.00020468799665237543
943,943,chr17,-0.00010204165079112484
944,944,chr17,0.0001634369492245582
945,945,chr17,0.0007620622346643914
946,946,chr17,0.002553437080837152
947,947,chr17,0.009087989986849397
948,948,chr17,0.017814737035965398
949,949,chr17,0.020950054335741715
950,950,chr17,0.01968212836170635
951,951,chr17,0.013516289862823182
952,952,chr17,0.003144211777958778
953,953,chr17,0.0007485649536111695
954,954,chr17,0.00042473894820752993
955,955,chr17,0.000390663466723652
956,956,chr17,0.0003226238116538147
957,957,chr17,0.0003170775163243168
958,958,chr17,0.00048620369568657144
959,959,chr17,0.0009540694938319645
960,960,chr17,0.0014668860245241892
961,961,chr17,0.001988202490320419
962,962,chr17,0.0030859160765053795
963,963,chr17,0.003581147744081163
964,964,chr17,0.0027926027219672784
965,965,chr17,0.0026207836464573254
966,966,chr17,0.0035772174966623932
967,967,chr17,0.005115957927806324
968,968,chr17,0.0076030244580943835
969,969,chr17,0.01190624974083512
970,970,chr17,0.010226291690285334
971,971,chr17,0.003953997387162343
972,972,chr17,0.001401548725196427
973,973,chr17,0.000811848768579998
974,974,chr17,0.00047217080354258555
975,975,chr17,0.0003495380342087073
976,976,chr17,0.000422368647260411
977,977,chr17,0.0005635530789792084
978,978,chr17,0.0010760439420127148
979,979,chr17,0.0015838446416056651
980,980,chr17,0.0023712218735117054
981,981,chr17,0.0031425447761699856
982,982,chr17,0.0030761836600375703
983,983,chr17,0.002396343469644151
984,984,chr17,0.0016069044530168473
985,985,chr17,0.0009673913081896529
986,986,chr17,0.0013901732596833794
987,987,chr17,0.003237468564310105
988,988,chr17,0.0057530535988367425
989,989,chr18,-0.038195567444716846
990,990,chr18,-0.03326743425425532
991,991,chr18,-0.028273452992912222
992,992,chr18,-0.019848079648537784
993,993,chr18,-0.01724112047245838
994,994,chr18,-0.015709562652579605
995,995,chr18,-0.019079500685766727
996,996,chr18,-0.025695772848052193
997,997,chr18,-0.038728653813548605
998,998,chr18,-0.04913417238742893
999,999,chr19,0.09713794943160045
1000,1000,chr19,0.09366270355439492
1001,1001,chr19,0.07463000842349397
1002,1002,chr19,0.05115771701519125
1003,1003,chr19,0.03696470006664309
1004,1004,chr19,0.027638159790225703
1005,1005,chr19,0.01645864144523389
1006,1006,chr19,0.014363378957874753
1007,1007,chr19,0.013989644334508508
1008,1008,chr19,0.008451225706455661
1009,1009,chr19,0.003459669328491284
1010,1010,chr19,0.0020640525509360366
1011,1011,chr19,0.0005364167654121817
1012,1012,chr19,-3.6334432917053254e-05
1013,1013,chr19,-3.506552534355263e-06
1014,1014,chr19,0.0004162636716025619
1015,1015,chr19,0.001278480664599724
1016,1016,chr19,0.004351832800005055
1017,1017,chr19,0.008912477381504224
1018,1018,chr19,0.010005168099565354
1019,1019,chr19,0.008628012798384526
1020,1020,chr19,0.0111015953706049
1021,1021,chr19,0.015959029711385016
1022,1022,chr19,0.03135119968576983
1023,1023,chr19,0.05846597469728691
1024,1024,chr19,0.07760248591203762
1025,1025,chr19,0.07646394307684634
1026,1026,chr19,0.06903042704040979
1027,1027,chr19,0.037359768730539686
1028,1028,chr19,0.012621315346297762
1029,1029,chr19,0.003122261616170181
1030,1030,chr19,0.0024075874372331
1031,1031,chr19,0.00412964292121918
1032,1032,chr19,0.012966191772845328
1033,1033,chr19,0.02266621742065989
1034,1034,chr19,0.02646038278518585
1035,1035,chr19,0.013480136679833651
1036,1036,chr19,0.0036930121782741136
1037,1037,chr19,0.0008574465123142172
1038,1038,chr19,0.00015492538718464644
1039,1039,chr19,1.9253938526495777e-05
1040,1040,chr19,5.935476370630077e-05
1041,1041,chr19,0.00045887187564712216
1042,1042,chr19,0.0016906808166444337
1043,1043,chr19,0.003404266869356814
1044,1044,chr19,0.0012693003783601818
1045,1045,chr19,5.137779749273478e-05
1046,1046,chr19,-1.699875613193663e-06
1047,1047,chr19,0.00027833265027249417
1048,1048,chr19,0.0006351883359927717
1049,1049,chr19,0.0024201574611555548
1050,1050,chr19,0.007036440029021863
1051,1051,chr19,0.00939747569038139
1052,1052,chr19,0.0039131102239724274
1053,1053,chr19,0.004920877274910527
1054,1054,chr19,0.007251479500328134
1055,1055,chr19,0.013351168516766645
1056,1056,chr19,0.024352040680487633
1057,1057,chr19,0.03753093858359224
1058,1058,chr19,0.035616047909175906
1059,1059,chr19,0.029222636136299714
1060,1060,chr19,0.02013829003433568
1061,1061,chr19,0.010920053012076986
1062,1062,chr19,0.007252926223388955
1063,1063,chr19,0.006171300047952167
1064,1064,chr19,0.005717193563094386
1065,1065,chr19,0.005181186401509158
1066,1066,chr19,0.004355781577695451
1067,1067,chr19,0.003875467055464766
1068,1068,chr19,0.004385838523483074
1069,1069,chr19,0.005187283894003565
1070,1070,chr19,0.00810643088466295
1071,1071,chr19,0.012170816227055849
1072,1072,chr19,0.016218552081145508
1073,1073,chr19,0.01842963610729978
1074,1074,chr19,0.016832123409499994
1075,1075,chr19,0.009460875986640306
1076,1076,chr19,0.00276415127630823
1077,1077,chr19,0.0003497915629876639
1078,1078,chr19,-0.00032693848972188536
1079,1079,chr19,-0.0018807596518817839
1080,1080,chr19,-0.0031408554094541673
1081,1081,chr19,-0.0022765491028896526
1082,1082,chr19,-0.0012549263244741047
1083,1083,chr19,-0.00042559568318342115
1084,1084,chr19,-0.00020900490071664143
1085,1085,chr19,-0.00015548239485480312
1086,1086,chr19,-0.00014880468481491432
1087,1087,chr19,-0.00019931960035504936
1088,1088,chr19,-0.00037337100107842034
1089,1089,chr19,-0.0006271668628983729
1090,1090,chr20,-0.04834509774035084
1091,1091,chr20,-0.041002014697740646
1092,1092,chr20,-0.03908437061664323
1093,1093,chr20,-0.021246702920883185
1094,1094,chr20,-0.0049049307990272715
1095,1095,chr20,0.00012856851342602144
1096,1096,chr20,0.024419331743008435
1097,1097,chr20,0.11446188205643579
1098,1098,chr20,0.19940218334279777
1099,1099,chr20,0.2628277505906555
1100,1100,chr20,0.31130012471174284
1101,1101,chr20,0.3433158226140895
1102,1102,chr20,0.339409898648648
1103,1103,chr20,0.32001005858717746
1104,1104,chr20,0.29091353513861584
1105,1105,chr20,0.264633466366368
1106,1106,chr20,0.24185630066211652
1107,1107,chr20,0.2375469613019438
1108,1108,chr20,0.2441284361658441
1109,1109,chr20,0.25534787838549605
1110,1110,chr20,0.2620387433058812
1111,1111,chr20,0.2637980002995602
1112,1112,chr20,0.25722104737769125
1113,1113,chr20,0.2556349165575097
1114,1114,chr20,0.2500199337974624
1115,1115,chr20,0.248624297224246
1116,1116,chr20,0.2536004131705363
1117,1117,chr20,0.2736773600977999
1118,1118,chr20,0.2844631232071656
1119,1119,chr21,0.004565771934161647
1120,1120,chr21,0.007271367700137594
1121,1121,chr21,0.009693963730325498
1122,1122,chr21,0.008005697299746319
1123,1123,chr22,-0.0472548660729297
1124,1124,chr22,-0.046225531629338075
1125,1125,chr22,-0.045226298121654115
1126,1126,chr22,-0.046103218127568034
1127,1127,chr22,-0.049657077380247536
1128,1128,chr22,-0.05037614686589471
1129,1129,chr22,-0.0545353071959635
1130,1130,chr22,-0.05502652089308197
1131,1131,chr22,-0.04656806791605292
1132,1132,chr22,-0.03813967660245409
1133,1133,chr22,-0.03544568371190845
1134,1134,chr22,-0.03301649216474949
1135,1135,chr22,-0.034378429953187004
1136,1136,chr22,-0.04805657340984889
1137,1137,chr22,-0.06223200875068354
1138,1138,chr22,-0.06891757862804024
1139,1139,chr22,-0.07465524345360859
1140,1140,chr22,-0.08152626323220669
1141,1141,chr22,-0.07597704027067244
1142,1142,chr22,-0.06594213219539241
1143,1143,chr22,-0.06413356184498982
1144,1144,chr22,-0.06923950846256356
1145,1145,chr22,-0.06911309906514357
1146,1146,chr22,-0.0749159347113459
