,bin_index,chromosome,mean_cnv
810,810,chr14,-0.0020470445751923057
811,811,chr14,-0.0023697227990217584
812,812,chr14,-0.003557167623672267
813,813,chr14,-0.006685004843798885
814,814,chr14,-0.010392683235713714
815,815,chr14,-0.011977072907587613
816,816,chr14,-0.009697877756654509
817,817,chr14,-0.008059978066576512
818,818,chr14,-0.0065338042579674675
819,819,chr14,-0.006670045586374828
820,820,chr14,-0.007594683721141728
821,821,chr14,-0.008606848946400838
822,822,chr14,-0.00813396821453187
823,823,chr14,-0.008086405593332482
824,824,chr14,-0.009266860960066264
825,825,chr14,-0.011159000592152789
826,826,chr14,-0.010428521065854825
827,827,chr14,-0.009590043795452183
828,828,chr15,0.002451042375850461
829,829,chr15,0.003773793932051433
830,830,chr15,0.003455746395426715
831,831,chr15,0.004154232773349603
832,832,chr15,0.005779529384683376
833,833,chr15,0.007947435688996913
834,834,chr15,0.010923987209827865
835,835,chr15,0.014675408979352355
836,836,chr15,0.010973476979398818
837,837,chr15,0.004228594445531712
838,838,chr15,-0.00021826526891892788
839,839,chr15,-0.0013631566689195115
840,840,chr15,-0.0016124259715318747
841,841,chr15,-0.000493463930447604
842,842,chr15,-4.5025673254245394e-05
843,843,chr15,0.00016781141783504358
844,844,chr15,-7.548589837909029e-05
845,845,chr15,-5.001975178920284e-05
846,846,chr15,-2.5111333665432002e-05
847,847,chr15,-0.0001496665036578313
848,848,chr15,-0.00028051732004493856
849,849,chr15,-0.00015024273952979496
850,850,chr15,-5.127768037382347e-05
851,851,chr15,-5.4840224222060424e-05
852,852,chr15,-8.198693234550342e-05
853,853,chr15,-0.00012900715190331116
854,854,chr15,-5.083890811802523e-05
855,855,chr15,0.0
856,856,chr15,0.0
857,857,chr15,-0.00020450270072621117
858,858,chr15,-0.0009812034416432527
859,859,chr15,-0.0022521534150436355
860,860,chr15,-0.004252766205307266
861,861,chr15,-0.002680288249582806
862,862,chr16,0.003293756571908741
863,863,chr16,0.003875623217226644
864,864,chr16,0.0031214763740672826
865,865,chr16,0.002535580267594165
866,866,chr16,0.002221545187327315
867,867,chr16,0.0029287272124789675
868,868,chr16,0.0011982514748808207
869,869,chr16,0.0004728829928249806
870,870,chr16,0.00011699711059080087
871,871,chr16,3.326343923219138e-05
872,872,chr16,5.6435532578099844e-05
873,873,chr16,0.0
874,874,chr16,0.0
875,875,chr16,0.0
876,876,chr16,0.0
877,877,chr16,5.279872979046173e-05
878,878,chr16,5.7425829039223325e-05
879,879,chr16,0.0005166353503596867
880,880,chr16,0.0005795158125796424
881,881,chr16,0.0005793599039027069
882,882,chr16,0.0011598144247522992
883,883,chr16,0.0012101154193712702
884,884,chr16,0.0005165233820625874
885,885,chr16,0.0002634327379669785
886,886,chr16,7.502064068228172e-05
887,887,chr16,0.0
888,888,chr16,2.629819654599636e-05
889,889,chr16,2.5237260949413657e-05
890,890,chr16,-2.7487102901173066e-05
891,891,chr16,-0.00013116279679464157
892,892,chr16,-0.00015479382649780836
893,893,chr16,-7.63759083980411e-05
894,894,chr16,-2.7226452390344132e-05
895,895,chr16,0.0
896,896,chr16,0.00013728498252013992
897,897,chr16,0.001909106540904012
898,898,chr16,0.00919866124642836
899,899,chr16,0.018304741685329202
900,900,chr16,0.025244180502987778
901,901,chr16,0.0252391597991389
902,902,chr16,0.022285707336711827
903,903,chr16,0.019428596756263638
904,904,chr16,0.018049847621676145
905,905,chr16,0.013476972033958878
906,906,chr16,0.005540869217674954
907,907,chr16,0.002408133374294169
908,908,chr16,0.0010068511685573033
909,909,chr16,0.00018129430418628085
910,910,chr16,0.0
911,911,chr16,0.0
912,912,chr16,0.0
913,913,chr16,-2.5162959879384196e-05
914,914,chr16,-2.3227229312965795e-05
915,915,chr17,0.00546748043146182
916,916,chr17,0.0033607482225783978
917,917,chr17,0.001987980272678875
918,918,chr17,0.0010510634712728117
919,919,chr17,0.0004381735484175031
920,920,chr17,0.00017285346037559284
921,921,chr17,7.424634043284605e-05
922,922,chr17,0.0
923,923,chr17,0.0
924,924,chr17,0.0
925,925,chr17,0.0
926,926,chr17,0.0
927,927,chr17,0.0
928,928,chr17,0.0
929,929,chr17,8.19515236009685e-05
930,930,chr17,0.00019244712376047853
931,931,chr17,0.00022425622167425953
932,932,chr17,0.00011295534333460659
933,933,chr17,3.094150553753608e-05
934,934,chr17,2.528634608240201e-05
935,935,chr17,0.0
936,936,chr17,0.0
937,937,chr17,0.0
938,938,chr17,-2.4959876293854563e-05
939,939,chr17,0.0
940,940,chr17,-2.5444786735478148e-05
941,941,chr17,-5.025631924790441e-05
942,942,chr17,-0.00020336033053123376
943,943,chr17,0.0
944,944,chr17,0.0005287370320395812
945,945,chr17,0.00532328613072485
946,946,chr17,0.01576972545004473
947,947,chr17,0.02871468013766507
948,948,chr17,0.03068979993778547
949,949,chr17,0.027994457090698043
950,950,chr17,0.022424503383569563
951,951,chr17,0.01735175918602
952,952,chr17,0.008557602386515704
953,953,chr17,0.0019557194597338606
954,954,chr17,0.00021279636600823843
955,955,chr17,0.0010402047250467432
956,956,chr17,0.0010795157023063937
957,957,chr17,0.0006859874827820111
958,958,chr17,0.00023531543864334397
959,959,chr17,0.0003218788528975843
960,960,chr17,0.0009989763266290547
961,961,chr17,0.0043519700219524
962,962,chr17,0.011629530318590035
963,963,chr17,0.013773306509434822
964,964,chr17,0.008814617987303958
965,965,chr17,0.006250155226906481
966,966,chr17,0.004017982700541777
967,967,chr17,0.002573775534425358
968,968,chr17,0.0028826734320970995
969,969,chr17,0.005065928061795798
970,970,chr17,0.004633631561002107
971,971,chr17,0.000540350142120125
972,972,chr17,-0.0018940296229787927
973,973,chr17,-0.0080409362030412
974,974,chr17,-0.016421804803721497
975,975,chr17,-0.01811904709344922
976,976,chr17,-0.009089442374264275
977,977,chr17,-0.0006285754763543253
978,978,chr17,0.0
979,979,chr17,0.0
980,980,chr17,0.00015117498262071593
981,981,chr17,0.004055981063708593
982,982,chr17,0.006309995404192258
983,983,chr17,0.005053084790603417
984,984,chr17,0.0009547799112908252
985,985,chr17,0.0
986,986,chr17,0.0
987,987,chr17,2.468748722912652e-05
988,988,chr17,-0.0001140010565083343
989,989,chr18,-0.001139309919929163
990,990,chr18,-0.0002932261792531069
991,991,chr18,-0.0002098589792053532
992,992,chr18,-5.8827932808172594e-05
993,993,chr18,-0.00010898247813838173
994,994,chr18,-0.00021693259458001917
995,995,chr18,-0.0012437989262586216
996,996,chr18,-0.0027782951412381614
997,997,chr18,-0.006526632725243411
998,998,chr18,-0.009467378142672627
999,999,chr19,0.012506857805414459
1000,1000,chr19,0.019022009348484727
1001,1001,chr19,0.023479254802295943
1002,1002,chr19,0.02644867104136528
1003,1003,chr19,0.029341619775438036
1004,1004,chr19,0.029233475433047405
1005,1005,chr19,0.02402615933332647
1006,1006,chr19,0.02029630190201676
1007,1007,chr19,0.01960196413144226
1008,1008,chr19,0.014700283735544559
1009,1009,chr19,0.007344039442959552
1010,1010,chr19,0.004157841578662106
1011,1011,chr19,0.0011074126125680166
1012,1012,chr19,-0.00010782177163351285
1013,1013,chr19,-0.00039710251300060785
1014,1014,chr19,-0.000318624114443403
1015,1015,chr19,-2.6060698284686436e-05
1016,1016,chr19,0.00047507313330112454
1017,1017,chr19,0.0011392510076602329
1018,1018,chr19,0.001410425070280634
1019,1019,chr19,0.000984968772877225
1020,1020,chr19,0.0012976141230573613
1021,1021,chr19,0.0019398793390206298
1022,1022,chr19,0.005374920947623795
1023,1023,chr19,0.0157766906663512
1024,1024,chr19,0.024468708934079632
1025,1025,chr19,0.02744774623874148
1026,1026,chr19,0.027812698178089536
1027,1027,chr19,0.021410765945086754
1028,1028,chr19,0.00946536448636828
1029,1029,chr19,0.0014938125820687608
1030,1030,chr19,0.0005711893794755784
1031,1031,chr19,0.0004578479778733373
1032,1032,chr19,0.002246652589663315
1033,1033,chr19,0.004820305698192784
1034,1034,chr19,0.004754954242176207
1035,1035,chr19,0.0017164197935626473
1036,1036,chr19,0.00033050647526852684
1037,1037,chr19,0.00024749176408712063
1038,1038,chr19,7.541329778493952e-05
1039,1039,chr19,0.00044694489237912877
1040,1040,chr19,0.006066413100148047
1041,1041,chr19,0.012747595208762886
1042,1042,chr19,0.013302042863456051
1043,1043,chr19,0.013775458934364507
1044,1044,chr19,0.008976777169451073
1045,1045,chr19,0.004244851872255533
1046,1046,chr19,0.001051365412762674
1047,1047,chr19,0.0005340946496039516
1048,1048,chr19,0.0006400614772988697
1049,1049,chr19,0.004635910413064858
1050,1050,chr19,0.010442013751945497
1051,1051,chr19,0.01281712500524086
1052,1052,chr19,0.009013566552175913
1053,1053,chr19,0.009884760846283902
1054,1054,chr19,0.009903352504285149
1055,1055,chr19,0.012241928665130365
1056,1056,chr19,0.01840919140948648
1057,1057,chr19,0.027672488241612964
1058,1058,chr19,0.02891075661553742
1059,1059,chr19,0.028508413206978868
1060,1060,chr19,0.02301660079457533
1061,1061,chr19,0.014819982341458154
1062,1062,chr19,0.0060609789852440876
1063,1063,chr19,0.001578141236255717
1064,1064,chr19,0.0003793974842505888
1065,1065,chr19,0.00023417185069679432
1066,1066,chr19,0.0003511278079522751
1067,1067,chr19,0.0007070481764564042
1068,1068,chr19,0.0012472598183764063
1069,1069,chr19,0.002488899027216981
1070,1070,chr19,0.006078919347218202
1071,1071,chr19,0.009229278412350968
1072,1072,chr19,0.008287996693898245
1073,1073,chr19,0.008573661439384836
1074,1074,chr19,0.008626321881412895
1075,1075,chr19,0.007332541328309445
1076,1076,chr19,0.004570131129156829
1077,1077,chr19,0.0010022588316539035
1078,1078,chr19,0.0
1079,1079,chr19,0.0
1080,1080,chr19,0.0
1081,1081,chr19,0.0
1082,1082,chr19,-0.00020013881737598134
1083,1083,chr19,-9.843865636920955e-05
1084,1084,chr19,4.878943668501171e-05
1085,1085,chr19,0.0021566425384584747
1086,1086,chr19,0.003940622778214531
1087,1087,chr19,0.004934667912679415
1088,1088,chr19,0.0028129956299211972
1089,1089,chr19,0.0
1090,1090,chr20,-0.003576809308046064
1091,1091,chr20,-0.0014546893996261088
1092,1092,chr20,-0.0003713340464278051
1093,1093,chr20,7.783971769207532e-05
1094,1094,chr20,0.0013683193479108926
1095,1095,chr20,0.012748442386915854
1096,1096,chr20,0.028519063926284605
1097,1097,chr20,0.04628931225741987
1098,1098,chr20,0.06170078832338112
1099,1099,chr20,0.07616240683913576
1100,1100,chr20,0.08504511203680924
1101,1101,chr20,0.08865629761724597
1102,1102,chr20,0.08628599846003181
1103,1103,chr20,0.08040229246333438
1104,1104,chr20,0.06984912619028048
1105,1105,chr20,0.061883794511572734
1106,1106,chr20,0.05943846894498144
1107,1107,chr20,0.059770978032555766
1108,1108,chr20,0.06123593723478294
1109,1109,chr20,0.06283839244048159
1110,1110,chr20,0.062253324139351814
1111,1111,chr20,0.055219592464910094
1112,1112,chr20,0.0479316393203167
1113,1113,chr20,0.042820852163495814
1114,1114,chr20,0.04008729843500141
1115,1115,chr20,0.04256740996597633
1116,1116,chr20,0.049335888622139966
1117,1117,chr20,0.06066009809560457
1118,1118,chr20,0.0745648275459779
1119,1119,chr21,5.0164235892863e-05
1120,1120,chr21,0.0053633932963849
1121,1121,chr21,0.014266083307248139
1122,1122,chr21,0.021396053918392447
1123,1123,chr22,-0.007381572105805544
1124,1124,chr22,-0.009493329138563133
1125,1125,chr22,-0.008535468596640823
1126,1126,chr22,-0.006140319979722888
1127,1127,chr22,-0.004420493036237055
1128,1128,chr22,-0.0019508549639295181
1129,1129,chr22,-0.0007393373274199799
1130,1130,chr22,-0.002141290536105857
1131,1131,chr22,-0.0045919396986423625
1132,1132,chr22,-0.010284687830501077
1133,1133,chr22,-0.01547313549131095
1134,1134,chr22,-0.019484999804800597
1135,1135,chr22,-0.018058247342336752
1136,1136,chr22,-0.019314685745133717
1137,1137,chr22,-0.020451538107287004
1138,1138,chr22,-0.02125973421074944
1139,1139,chr22,-0.021405228795139425
1140,1140,chr22,-0.02194741045477918
1141,1141,chr22,-0.020156330909476983
1142,1142,chr22,-0.0170441781342036
1143,1143,chr22,-0.007861868337100819
1144,1144,chr22,-0.0028460635366175492
1145,1145,chr22,-0.0013236978678555856
1146,1146,chr22,-0.0011587954937844107
