chromosome,chr_num,bin_index,truth_value,pred_value,x,truth_label,pred_label,truth,pred
chr3,3,264,0.0,-0.004884121545411675,264.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,265,0.0,-0.002982426093444139,265.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,266,0.0,-0.0016804477712744788,266.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,267,7.734131781820566e-05,-0.0007455808750840701,267.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,268,0.00040477395424965985,-0.00034957133517405894,268.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,269,0.0005224583230775259,-6.699395517402734e-05,269.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,270,0.0001964300600917052,9.528565863417952e-05,270.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,271,-2.4521572279112412e-05,0.00023669736053552707,271.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,272,-7.700511606768006e-05,0.00022198764611161366,272.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,273,-0.00016565148656125798,0.00029930584731190725,273.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,274,-0.0005720254177653281,0.00027047440726846276,274.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,275,-0.0012431642590778219,9.885065070287096e-05,275.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,276,-0.0009340047305010298,6.490633675120495e-06,276.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,277,-0.000544785306588609,-7.00383814864172e-05,277.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,278,-0.00044715539273109414,-0.0002979786683141627,278.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,279,-0.00045939790912162017,-0.0007550990013825788,279.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,280,-0.00023468124271634676,-0.0008636058177436701,280.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,281,-0.00010033064325831641,-0.0008185501810680454,281.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,282,-2.514091939826901e-05,-0.0005220800190030103,282.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,283,0.00018351896021854639,-0.00016032719617089874,283.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,284,0.0016272625315139045,-2.6159560872505744e-06,284.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,285,0.0028898322415559867,0.00010147308574020222,285.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,286,0.0029605510728160675,0.00021475400086461423,286.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,287,0.002139366926238994,0.00024710921626726394,287.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,288,0.0015805794832998326,0.00022487131958516323,288.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,289,0.0007982962734550306,0.00028077560886006917,289.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,290,0.0020803241122939065,0.0003319270675939267,290.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,291,0.006530012868908849,0.0004079387534633233,291.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,292,0.009238137817564869,0.0003960321492638655,292.0,snPATHOseq,CosMx_tumor,0,0
chr3,3,293,0.007906143086583868,0.0003162514897184907,293.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,294,0.0020800935929447093,0.03186686921245643,294.0,snPATHOseq,CosMx_tumor,0,1
chr4,4,295,0.003979194173595504,0.027381921149032085,295.0,snPATHOseq,CosMx_tumor,0,1
chr4,4,296,0.003362867980914749,0.01747715200495503,296.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,297,0.002310303308552271,0.007389763111105608,297.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,298,0.0032409719627045233,0.002752980215527926,298.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,299,0.005315500001336955,0.0017039344359261069,299.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,300,0.0034960747106241095,0.000769142028615648,300.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,301,0.00202319764564837,0.00042706602034230687,301.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,302,0.0035439435814600866,0.000801772386137446,302.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,303,0.005388923537491166,0.0011906292705791844,303.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,304,0.004615555868546516,0.0007460975536640779,304.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,305,0.0033459876148750835,0.0002542905800048524,305.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,306,0.0023183747002176545,9.608527881903246e-06,306.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,307,0.00032432233685025623,-0.0003165725521846135,307.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,308,0.00012770052267649113,-0.0004337888578415753,308.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,309,0.0008581492645140146,-0.00032071088236136815,309.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,310,0.006737725738330295,0.000665083799984366,310.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,311,0.013141779393558175,0.004545224179470177,311.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,312,0.020655317316976594,0.018656080653752894,312.0,snPATHOseq,CosMx_tumor,1,1
chr4,4,313,0.017018943197065678,0.017155621410020933,313.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,314,0.010721028260237854,0.010314207470553371,314.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,315,0.0033024535918631187,0.004259853765057724,315.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,316,0.0001538055727123543,0.0009531673506798089,316.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,317,-0.0001329282933303933,-3.559051346583616e-05,317.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,318,-0.0006564915447893997,-0.00033780188061880573,318.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,319,-0.0003134091826131296,-0.0003983430166006339,319.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,320,0.0,-0.00035890577201135065,320.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,321,0.0,-0.00012311086508520945,321.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,322,0.0,0.0008444843535069541,322.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,323,0.00013138563348895173,0.0013155077300835002,323.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,324,0.0009143485701480153,0.0012965242735975598,324.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,325,0.0012327305088668924,0.0003426311259983189,325.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,326,0.0007710975448900333,-0.0003836604400127741,326.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,327,0.00010643847437840783,-0.0007081400707020044,327.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,328,0.0,-0.000996086159860358,328.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,329,0.0,-0.0010557131820333326,329.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,330,0.0,-0.0007302207968798938,330.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,331,0.0,-0.0003227711193760948,331.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,332,0.0,-9.426842131458305e-05,332.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,333,5.7191088169080694e-05,1.8056287120948065e-05,333.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,334,0.0015322360704702984,0.0001130517758536406,334.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,335,0.001599160083330777,0.00011035209960646678,335.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,336,0.0005909692280554909,-3.0540940814128116e-05,336.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,337,0.00013101380801060466,-0.00017819295452255684,337.0,snPATHOseq,CosMx_tumor,0,0
chr4,4,338,0.0,-0.0005923015443206751,338.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,339,0.0,0.0018341628141983323,339.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,340,-0.0001768744674434128,-0.00012444667229731413,340.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,341,-0.00015254032626556217,-0.0005903972159979416,341.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,342,-7.90562262073167e-05,-0.0009514805602582993,342.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,343,-2.574728692461527e-05,-0.000891049934523469,343.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,344,-2.5497856704147364e-05,-0.0005796066606127691,344.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,345,-2.7442461690655236e-05,-0.0003673647987944898,345.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,346,0.0,-0.00019583058441711282,346.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,347,0.0,-8.273877184394587e-05,347.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,348,0.0,-2.3850042795897445e-05,348.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,349,0.0002402282234909775,6.001051184051681e-06,349.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,350,0.0008842635769285082,1.8523943451883754e-05,350.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,351,0.0013637682386416121,6.1866959842532606e-06,351.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,352,0.0009527053131239575,-6.566631002526695e-05,352.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,353,0.00016176552793296,-0.00019286018418601184,353.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,354,0.0,-0.0004924152114377465,354.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,355,0.0,-0.000984859641213249,355.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,356,-0.001569394787917357,-0.0019331461029237773,356.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,357,-0.007090176619300544,-0.0025932018782297084,357.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,358,-0.007786568165132238,-0.002873775211651473,358.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,359,-0.005649033064225672,-0.002370779803617967,359.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,360,-0.003742141158603036,-0.002364850685429394,360.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,361,-0.0004081813954241704,-0.0015880772216089324,361.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,362,0.0,-0.0009692752049819041,362.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,363,0.0,-0.0005799355066962423,363.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,364,0.0,-0.00019076312325540368,364.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,365,0.0,0.0002844769485849585,365.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,366,0.00010031209135905256,0.004884296496194583,366.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,367,0.000261262082463334,0.014640187092658836,367.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,368,0.0003656866389447022,0.03568380295160379,368.0,snPATHOseq,CosMx_tumor,0,1
chr5,5,369,2.4344512514713675e-05,0.043185346437744694,369.0,snPATHOseq,CosMx_tumor,0,1
chr5,5,370,0.0,0.039758872084921695,370.0,snPATHOseq,CosMx_tumor,0,1
chr5,5,371,0.0,0.029816863205768374,371.0,snPATHOseq,CosMx_tumor,0,1
chr5,5,372,0.0,0.021501831812547213,372.0,snPATHOseq,CosMx_tumor,0,1
chr5,5,373,0.0,0.005691702480760594,373.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,374,0.0,0.001044883052377919,374.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,375,2.5465279251825112e-05,0.0003122471958519667,375.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,376,0.00014722141219887416,0.00042374704826448814,376.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,377,0.002920627514906528,0.0009479565192512353,377.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,378,0.005461999290579206,0.001099206051790961,378.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,379,0.003508367339737398,0.00025994494715501546,379.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,380,0.001666591992219862,-0.00013357978339919717,380.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,381,-0.002326875169208478,-0.0004592814262429999,381.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,382,-0.006333616695523978,-0.0006419197122190449,382.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,383,-0.009518182561482794,-0.0007289082851495951,383.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,384,-0.009592185504291096,-0.000595274528608556,384.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,385,-0.002628896548428415,-0.00021838831851314047,385.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,386,0.0005893197306542543,0.00010855662571381404,386.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,387,0.0008251716531175286,0.00015277608277717,387.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,388,0.0005885731912637796,0.0002380058494232434,388.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,389,0.0016605718067715515,0.0003750352973080113,389.0,snPATHOseq,CosMx_tumor,0,0
chr5,5,390,0.005250258323862525,0.0006072986214261327,390.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,391,0.0,-7.239793431690477e-05,391.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,392,0.0,0.0003193746178836513,392.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,393,0.0,0.009673672406039823,393.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,394,-2.457897446819631e-05,0.04353727264565625,394.0,snPATHOseq,CosMx_tumor,0,1
chr6,6,395,-7.97882427694373e-05,0.08105548811660723,395.0,snPATHOseq,CosMx_tumor,0,1
chr6,6,396,-0.00010488907244330131,0.11436357714446936,396.0,snPATHOseq,CosMx_tumor,0,1
chr6,6,397,-2.4725108173689534e-05,0.12534163463569659,397.0,snPATHOseq,CosMx_tumor,0,1
chr6,6,398,0.0,0.11903240389046074,398.0,snPATHOseq,CosMx_tumor,0,1
chr6,6,399,0.00041675709598166735,0.101457166199298,399.0,snPATHOseq,CosMx_tumor,0,1
chr6,6,400,0.006881203172835434,0.07357527657962742,400.0,snPATHOseq,CosMx_tumor,0,1
chr6,6,401,0.016167294997371243,0.04514368714447306,401.0,snPATHOseq,CosMx_tumor,0,1
chr6,6,402,0.022213027392326223,0.029289627103335002,402.0,snPATHOseq,CosMx_tumor,1,1
chr6,6,403,0.02654416196428038,0.023983479278135694,403.0,snPATHOseq,CosMx_tumor,1,1
chr6,6,404,0.023765056230904625,0.020109680201171355,404.0,snPATHOseq,CosMx_tumor,1,1
chr6,6,405,0.02230813698712402,0.026025168141217934,405.0,snPATHOseq,CosMx_tumor,1,1
chr6,6,406,0.020150970823147294,0.027882350901438712,406.0,snPATHOseq,CosMx_tumor,0,1
chr6,6,407,0.014737830936383136,0.018167591452342893,407.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,408,0.003069947572786106,0.00985964589006546,408.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,409,0.0008818154079331853,0.009603512893890382,409.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,410,-1.8286748009854378e-05,0.007428132854252719,410.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,411,-9.170100487191313e-05,0.0060812787789810765,411.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,412,-0.0002502114095128882,0.006181777874316796,412.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,413,-0.00014128431374319439,0.00919004435813637,413.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,414,-0.00019988024667977732,0.004931370851104407,414.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,415,-0.0002199788210982936,0.0024866511340589574,415.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,416,-8.461254238921382e-05,0.0022515412736034022,416.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,417,-5.2062060568676015e-05,0.0037639274365355154,417.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,418,0.0,0.004173259905824268,418.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,419,2.7718730602118044e-05,0.0055134389701144496,419.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,420,8.472438168546378e-05,0.0075783213149059345,420.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,421,0.00043255211986993115,0.007109746988050724,421.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,422,0.0005419294033925439,0.002733985143959342,422.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,423,7.910715944577874e-05,0.0006914057366835071,423.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,424,0.0,0.00010539665335528087,424.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,425,-5.169759460833112e-05,-0.00013746584328908627,425.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,426,-0.0003870645189812526,-0.0003952165929178095,426.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,427,-0.0011313087368365117,-0.00047585053950357825,427.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,428,-0.001483813487919455,-0.0005004591378843693,428.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,429,-0.00134707834555211,-0.0005247352945317862,429.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,430,-0.0011985236724418456,-0.0003906605990081751,430.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,431,-0.0008820716711973191,-0.00018907184853279686,431.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,432,-0.0005818189743233877,-8.691784226003801e-05,432.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,433,-0.0005405187459944295,6.206336774522794e-05,433.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,434,-0.0004941720878951829,0.00032253771673731297,434.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,435,-0.00015975800774481659,0.000921680643751881,435.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,436,-0.00020917084397502943,0.00027978738195742883,436.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,437,-0.00025969695945743577,-9.088515790629197e-05,437.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,438,-5.112872475260788e-05,-0.00044159808789005653,438.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,439,0.0,-0.0007468123048423638,439.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,440,0.0,-0.0010210416332668466,440.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,441,0.0,-0.0006298215475229996,441.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,442,0.0,-1.2865552597922697e-05,442.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,443,0.0,0.00040208630503058376,443.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,444,2.4345379419499323e-05,0.0005319839128331384,444.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,445,0.0008442135154494362,0.0009460984411397157,445.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,446,0.001024518714216229,0.0012768210623372107,446.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,447,5.533617877965594e-05,0.0009282463384033097,447.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,448,2.694808385538472e-05,0.0004947598088569629,448.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,449,0.0,0.00030037754875988915,449.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,450,0.0,0.000174053479943027,450.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,451,0.0,5.188771866878005e-06,451.0,snPATHOseq,CosMx_tumor,0,0
chr6,6,452,0.0,-0.00013510732023515044,452.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,453,0.002771487040571581,0.0058122169356942905,453.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,454,0.0004948596190452162,0.0010368216942370735,454.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,455,0.0006894674015417879,0.0001760534102046338,455.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,456,0.0009266268963268779,0.00018330973591283787,456.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,457,0.0006432175690526465,0.000603170828260631,457.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,458,0.0006274228554605161,0.0019577836515476924,458.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,459,0.0016271873529650747,0.00597166037357371,459.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,460,0.0036038798977147003,0.0071730536044942676,460.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,461,0.00031792668059768244,0.004928344988015597,461.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,462,7.707647625622054e-05,0.0023374695718202192,462.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,463,0.0,0.0009688145438293364,463.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,464,0.0,0.00012520704237558292,464.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,465,-0.00010255179148847573,-7.255667372872368e-05,465.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,466,-0.0001289451400365261,0.0001202445310596503,466.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,467,-7.703199974982987e-05,0.0005807925214264064,467.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,468,-5.033515611728799e-05,0.0004716227954155921,468.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,469,2.7221123189480944e-05,0.0008929368271483516,469.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,470,0.0017613773104047249,0.005007522450812858,470.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,471,0.014700080374216037,0.012205573536760411,471.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,472,0.028640940866835246,0.02214876840917308,472.0,snPATHOseq,CosMx_tumor,1,1
chr7,7,473,0.03874323991173634,0.0409055417366325,473.0,snPATHOseq,CosMx_tumor,1,1
chr7,7,474,0.044259239376070424,0.060564286810374235,474.0,snPATHOseq,CosMx_tumor,1,1
chr7,7,475,0.03697058792160615,0.05187108472030991,475.0,snPATHOseq,CosMx_tumor,1,1
chr7,7,476,0.026961089487869367,0.03520413368786338,476.0,snPATHOseq,CosMx_tumor,1,1
chr7,7,477,0.010226531706082979,0.007153251025704462,477.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,478,0.00011065072866493605,0.000499160434852218,478.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,479,-7.865520697872669e-05,9.253268734503824e-05,479.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,480,-0.00031848175994505075,6.2283778992643e-05,480.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,481,-0.0008626522445594802,0.00019625274849988415,481.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,482,0.00012096836867885114,0.002155626102331769,482.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,483,0.001192763435258423,0.01194440222995421,483.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,484,0.007241501867783882,0.019977552350124276,484.0,snPATHOseq,CosMx_tumor,0,1
chr7,7,485,0.021439030154409584,0.021458167914432856,485.0,snPATHOseq,CosMx_tumor,1,1
chr7,7,486,0.032682833277917885,0.026561596651203955,486.0,snPATHOseq,CosMx_tumor,1,1
chr7,7,487,0.03507793107362825,0.023809210705089484,487.0,snPATHOseq,CosMx_tumor,1,1
chr7,7,488,0.035148157235779263,0.01939511204029866,488.0,snPATHOseq,CosMx_tumor,1,1
chr7,7,489,0.03500757035872188,0.01684973686965498,489.0,snPATHOseq,CosMx_tumor,1,0
chr7,7,490,0.03276506129209679,0.01587292556005785,490.0,snPATHOseq,CosMx_tumor,1,0
chr7,7,491,0.02304458526732148,0.00793897946776506,491.0,snPATHOseq,CosMx_tumor,1,0
chr7,7,492,0.01908431163535025,0.00541612487543553,492.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,493,0.014718966969755286,0.004100349535817046,493.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,494,0.010404291480124615,0.003284487007442581,494.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,495,0.007108498992437214,0.001583713838098967,495.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,496,0.007122948759495567,0.0015909730250159545,496.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,497,0.003704662149138685,0.0011573670712124507,497.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,498,4.9069094716735134e-05,0.00054234665133235,498.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,499,0.0,0.0001458424938816212,499.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,500,0.0,-1.0446586340221799e-05,500.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,501,-0.00018711004419960975,-0.00010232443842960712,501.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,502,-0.0004965305790765179,-0.00021656223336980127,502.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,503,-7.779862024887661e-05,-0.00023645668134958137,503.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,504,2.7784964139075702e-05,-0.00017293255764787055,504.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,505,0.0001315102119380109,-0.00021177762026789818,505.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,506,0.00019615628070652523,-0.00026981542219765576,506.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,507,0.00018039104058806325,-9.71307350799644e-05,507.0,snPATHOseq,CosMx_tumor,0,0
chr7,7,508,0.00012357767767577174,3.56156311917486e-05,508.0,snPATHOseq,CosMx_tumor,0,0
chr8,8,509,-0.004373864895454021,-0.07995836553352786,509.0,snPATHOseq,CosMx_tumor,0,-1
chr8,8,510,-0.008973268250889517,-0.07867453940735451,510.0,snPATHOseq,CosMx_tumor,0,-1
chr8,8,511,-0.018026523381091304,-0.08073086444931797,511.0,snPATHOseq,CosMx_tumor,0,-1
chr8,8,512,-0.024678101053112304,-0.08873361003180401,512.0,snPATHOseq,CosMx_tumor,-1,-1
chr8,8,513,-0.026302180964592817,-0.09324825499470084,513.0,snPATHOseq,CosMx_tumor,-1,-1
chr8,8,514,-0.023704789692040422,-0.08720471928951001,514.0,snPATHOseq,CosMx_tumor,-1,-1
chr8,8,515,-0.02043318756960655,-0.08504345199609083,515.0,snPATHOseq,CosMx_tumor,-1,-1
chr8,8,516,-0.013551965907654817,-0.07932759286402515,516.0,snPATHOseq,CosMx_tumor,0,-1
chr8,8,517,-0.0023927286603073997,-0.06342376896893148,517.0,snPATHOseq,CosMx_tumor,0,-1
chr8,8,518,-0.0004461789694871073,-0.036623327260452615,518.0,snPATHOseq,CosMx_tumor,0,-1
chr8,8,519,-0.00023921414289789652,-0.01725886633977911,519.0,snPATHOseq,CosMx_tumor,0,0
chr8,8,520,-0.00015189680871236942,-0.005446194087876244,520.0,snPATHOseq,CosMx_tumor,0,0
chr8,8,521,0.0,-0.0011668822855300635,521.0,snPATHOseq,CosMx_tumor,0,0
chr8,8,522,0.0,-0.00012448010106654305,522.0,snPATHOseq,CosMx_tumor,0,0
chr8,8,523,0.0,0.00015072555657922408,523.0,snPATHOseq,CosMx_tumor,0,0
chr8,8,524,0.00013923691322302768,0.0007768882214882781,524.0,snPATHOseq,CosMx_tumor,0,0
chr8,8,525,0.0003497304382989065,0.0015634333743733827,525.0,snPATHOseq,CosMx_tumor,0,0
chr8,8,526,0.00014127436915695654,0.0011407654196086575,526.0,snPATHOseq,CosMx_tumor,0,0
chr8,8,527,0.0,0.0006533857939503161,527.0,snPATHOseq,CosMx_tumor,0,0
chr8,8,528,0.0,0.00033441939528219394,528.0,snPATHOseq,CosMx_tumor,0,0
chr8,8,529,0.0,0.00020832835269777352,529.0,snPATHOseq,CosMx_tumor,0,0
chr8,8,530,0.0,5.504887374259343e-05,530.0,snPATHOseq,CosMx_tumor,0,0
